Symbol,Sector,PE_Ratio
BXTU,Health Care,339.932800
CERM,Energy,369.122986
VKTA,Utilities,120.142281
YMWP,Consumer Discretionary,326.339294
GDEL,Telecommunication Services,455.770477
PMEB,Information Technology,244.331833
DLKK,Consumer Discretionary,362.361115
JAOS,Information Technology,290.063293
DNMY,Consumer Staples,-270.061432
LCOQ,Industrials,498.072449
XSEG,Energy,311.191406
DKDB,Information Technology,-293.629608
AGOR,Financials,220.213440
IAEY,Industrials,495.654694
RMBC,Energy,-143.654861
OHPH,Information Technology,330.126740
LTKU,Information Technology,495.190155
UXMO,Utilities,-369.338104
KNOR,Information Technology,-216.425644
VGGE,Real Estate,247.123322
VHJN,Industrials,-281.676971
RFOI,Consumer Discretionary,-167.074615
QFIF,Financials,259.535187
GNYU,Energy,-253.183716
ZIAE,Energy,491.852600
JNMJ,Consumer Discretionary,-381.006927
SDYM,Telecommunication Services,-38.795769
KJZG,Real Estate,-126.227486
IBFV,Information Technology,-81.470871
DMLX,Financials,-227.280655
YOIG,Consumer Discretionary,172.600510
WYFG,Industrials,68.071869
BLNV,Health Care,210.204224
MAOI,Telecommunication Services,-183.165558
UOLZ,Real Estate,467.191956
MLNB,Utilities,-397.493500
TTTC,Industrials,-421.841614
ESQU,Utilities,-113.050690
GJYB,Health Care,-329.654175
WCYM,Consumer Discretionary,-358.943207
YZZF,Health Care,377.007080
LZTW,Telecommunication Services,-383.940186
HQPI,Health Care,69.381363
IKKT,Utilities,4.264504
BZLV,Utilities,-206.395432
AQZL,Telecommunication Services,-199.626602
ZLUK,Utilities,-451.780426
AKGC,Real Estate,-256.673920
XOKL,Industrials,-170.617203
MPXG,Information Technology,-166.566788
GSAI,Consumer Discretionary,-135.895081
CSCO,Utilities,456.163940
KMHR,Energy,-418.738342
YYDN,Energy,-399.093292
BOZF,Telecommunication Services,237.812042
NSLA,Health Care,-181.808441
UGNT,Consumer Staples,-440.407288
KIFP,Real Estate,-360.718842
QHNY,Real Estate,-228.064148
JTHZ,Financials,38.626026
JWUJ,Industrials,-462.122223
JSAA,Financials,-131.938232
YWUR,Energy,431.212189
RRJH,Consumer Discretionary,100.681541
IZSN,Consumer Staples,-134.048157
ISSO,Industrials,50.066685
JIZV,Health Care,-420.353851
CHZL,Energy,-315.880157
WNAV,Information Technology,381.832825
MPQX,Financials,-310.604462
PJHA,Real Estate,-473.005371
CWQS,Consumer Staples,-250.090271
QRCQ,Consumer Staples,64.623062
YJCH,Industrials,-440.066284
ZYUJ,Information Technology,57.087467
RANO,Financials,-401.298859
JYNT,Industrials,-289.037415
SOMX,Consumer Discretionary,-3.603198
LQCS,Consumer Discretionary,469.622498
FYZR,Utilities,-452.129181
ROJH,Consumer Staples,-229.687607
SIWY,Consumer Discretionary,-312.024597
DIKE,Utilities,-456.305847
FYGC,Utilities,-15.976897
QNRJ,Industrials,-282.251068
BASR,Energy,-238.151489
RIZR,Consumer Staples,-165.952606
FRGK,Information Technology,-332.991394
YAPE,Industrials,-367.468323
IIGC,Health Care,255.373123
WCKG,Health Care,331.535339
BWMV,Health Care,427.800323
RASV,Financials,-134.696060
VNFW,Energy,-356.150330
BVKI,Real Estate,252.393448
BWDQ,Real Estate,180.524643
GXKO,Information Technology,358.919464
EAJT,Information Technology,397.560699
WOQF,Financials,-18.978180
MPFU,Financials,409.694153
JTWB,Consumer Discretionary,79.879456
VDPN,Financials,-493.753723
UTOD,Utilities,-495.634949
JYNQ,Information Technology,-195.772888
CLDR,Energy,-287.120850
TFQC,Energy,-168.176453
RUMO,Industrials,-321.072205
LWYL,Real Estate,-34.495529
YHNK,Utilities,157.239349
VNRD,Consumer Discretionary,-134.878143
EQYS,Consumer Staples,110.568314
RVYA,Financials,343.404846
XKRQ,Energy,-388.522400
CXGI,Financials,-173.856567
STQY,Information Technology,140.976044
SLIJ,Telecommunication Services,124.295357
YVZF,Consumer Staples,-361.699677
ORPY,Energy,43.551895
PQOR,Real Estate,132.064972
KCPA,Information Technology,-211.759949
QXZU,Telecommunication Services,-123.798515
SAKW,Information Technology,-131.283981
ZHEV,Energy,95.125710
JOGI,Energy,-180.031738
HNFT,Consumer Staples,-322.599976
ZUQG,Real Estate,43.525467
CIZA,Telecommunication Services,-68.958679
FUAW,Industrials,-426.618378
EZPK,Consumer Staples,241.030151
DENE,Financials,261.889709
BUDB,Energy,-332.550903
FNPL,Industrials,-2.639393
MYXZ,Telecommunication Services,-273.790588
MKTS,Consumer Staples,397.513123
OXJE,Consumer Discretionary,405.280579
GZQK,Utilities,-438.994568
GCVJ,Utilities,434.793427
DJNN,Energy,151.931000
KHNO,Utilities,-305.391663
MGJW,Industrials,234.566238
EBKI,Energy,-338.052582
OVZZ,Consumer Discretionary,-201.286179
SXWM,Information Technology,461.289795
IUKU,Consumer Discretionary,15.112217
OPHN,Energy,-112.576065
SLIT,Consumer Staples,485.974701
PPCL,Information Technology,244.685654
APAQ,Telecommunication Services,-338.908875
BWSQ,Health Care,247.529892
BTOC,Industrials,69.108246
KFZB,Industrials,-133.990753
MRQW,Consumer Discretionary,-45.549606
LGKD,Real Estate,28.545916
XALG,Real Estate,93.617844
WPNY,Consumer Staples,-336.893829
KITN,Consumer Staples,103.731041
MJXT,Telecommunication Services,-338.578552
GNKW,Industrials,-84.965576
GUNL,Information Technology,216.614853
WTRE,Telecommunication Services,433.302094
XADU,Consumer Staples,271.675720
KZUO,Real Estate,193.956390
YBHQ,Information Technology,172.022156
TZEI,Consumer Staples,489.167023
MOUW,Industrials,-343.680359
XGJA,Consumer Staples,-315.046875
YQMU,Consumer Discretionary,154.453384
QFGG,Real Estate,-465.287872
DVYL,Industrials,229.627975
HULK,Consumer Discretionary,430.190948
FQZT,Telecommunication Services,-198.868042
SCZS,Consumer Staples,3.039521
AFCN,Utilities,-1.311441
ELVL,Utilities,43.274239
JTND,Information Technology,-301.803680
FLWF,Information Technology,-487.639496
GKZM,Information Technology,279.644897
WNEJ,Information Technology,329.431244
AYXO,Financials,-97.719566
IERE,Real Estate,27.413588
HBKC,Real Estate,354.307953
KXUW,Financials,-354.388702
MNER,Information Technology,-424.259308
WJXE,Real Estate,493.691284
PQYB,Utilities,292.299866
WRRG,Industrials,-487.345245
XKZN,Information Technology,-114.657829
DUJN,Consumer Staples,-132.689285
ZVFI,Telecommunication Services,84.688316
HLVI,Utilities,-42.001282
JFIP,Health Care,259.498322
YTDI,Consumer Discretionary,276.123749
KCWL,Industrials,191.572037
POWM,Health Care,-101.088531
LIVD,Financials,222.395370
GJOG,Real Estate,-225.742020
BUCO,Information Technology,-113.081268
MRXR,Consumer Discretionary,485.369934
EQQJ,Health Care,105.994659
FZAM,Industrials,-318.322571
EXLW,Real Estate,-50.377361
XRRB,Financials,18.639668
FBEK,Industrials,242.973206
NOHD,Utilities,-96.675316
KSHA,Energy,242.652908
HBFR,Industrials,-455.723145
OKFO,Information Technology,-474.039215
JJGW,Utilities,-371.641235
QGQA,Industrials,92.131813
PTVC,Consumer Staples,-130.477097
FIRQ,Consumer Staples,341.932312
KSHG,Real Estate,-155.092651
FHAG,Energy,-351.599976
BUDX,Financials,-429.634583
IMBG,Telecommunication Services,-253.652206
AHQD,Consumer Discretionary,-411.789246
KNMC,Telecommunication Services,-166.660568
YYDE,Energy,-373.223083
JWDJ,Consumer Staples,-338.763885
XDDB,Health Care,233.013458
OCFJ,Energy,37.384167
TBIV,Industrials,-214.333328
BSZE,Consumer Discretionary,114.851646
CGTH,Industrials,166.652328
NGZN,Financials,448.424957
WGLO,Health Care,-137.658463
OUIW,Real Estate,119.293709
LOAL,Financials,211.599930
NJSO,Consumer Staples,-382.475281
IEZF,Industrials,-366.872864
PRGR,Consumer Staples,375.351196
AGPH,Energy,226.750397
DXGG,Real Estate,-394.992462
DAEX,Consumer Staples,-286.007507
URMX,Information Technology,224.784424
BIIZ,Industrials,376.546356
TUTT,Consumer Staples,-466.051910
TKUZ,Real Estate,-160.020721
RIFH,Energy,-401.684326
AWOB,Utilities,293.461639
VBNQ,Health Care,-87.760338
PGZK,Energy,-490.902008
RHJI,Real Estate,-313.951813
PMOO,Real Estate,-212.255661
DCHZ,Consumer Staples,-46.671986
TQWE,Utilities,-439.404755
QWRL,Telecommunication Services,208.702194
HIAP,Health Care,-339.707123
EOSL,Telecommunication Services,33.382793
BENY,Industrials,-451.563751
AWRV,Telecommunication Services,453.131378
PLJK,Energy,-394.315094
VAAR,Information Technology,231.117615
XMVM,Consumer Staples,-426.888000
EITN,Health Care,347.311279
OBDY,Information Technology,100.946716
MEFX,Utilities,-9.602069
ZJLL,Telecommunication Services,132.958710
YANB,Financials,111.148628
EIDZ,Health Care,275.946594
UVBL,Financials,106.027588
VPTZ,Utilities,-427.638611
JOUE,Consumer Discretionary,211.263748
IDDK,Industrials,-159.849060
QPUA,Consumer Staples,-122.260506
VNWR,Information Technology,58.796745
AYRS,Consumer Staples,-95.850853
JGNY,Industrials,-320.138397
IUBN,Industrials,-370.253601
GOQS,Consumer Discretionary,99.280281
XMGA,Consumer Staples,277.729797
KKPV,Energy,404.412445
FSSJ,Utilities,281.630981
AKWM,Health Care,101.730949
XSXK,Real Estate,74.777092
ZBVU,Consumer Discretionary,-209.353561
ITRZ,Telecommunication Services,-58.490097
ABPO,Energy,0.712546
YHOS,Utilities,170.218842
XXVC,Telecommunication Services,-331.179688
OZVS,Health Care,407.164246
CJZR,Utilities,203.691147
ZOSL,Consumer Staples,-333.904083
RWKI,Health Care,161.372574
BUUU,Utilities,230.017975
MUES,Information Technology,-87.164040
RSPP,Telecommunication Services,-370.712769
YUYI,Financials,-329.445129
OPOH,Industrials,-436.447021
MKTE,Consumer Discretionary,-32.659840
YDNB,Health Care,-291.556396
ENTP,Consumer Discretionary,465.941620
EYWQ,Financials,-436.878387
UHNA,Industrials,154.738297
GQVY,Energy,-142.377518
UNVJ,Real Estate,-170.437363
XFIZ,Financials,112.770287
UEGN,Energy,36.990540
WDCY,Consumer Discretionary,-440.150024
WWSL,Health Care,101.709709
JOKP,Financials,196.060150
RNQY,Consumer Discretionary,248.112305
IZRY,Telecommunication Services,244.382950
IFVE,Health Care,-159.902710
EDYN,Consumer Discretionary,-352.536774
QPHW,Energy,-84.601089
JKZW,Real Estate,491.143646
CCKG,Telecommunication Services,-12.260567
HUKG,Consumer Staples,169.169098
WUQP,Consumer Staples,447.383575
XODG,Telecommunication Services,-479.016083
TFFX,Utilities,426.202209
QZQB,Financials,158.651993
FLXX,Information Technology,-216.325516
GWMW,Consumer Staples,-488.233765
HWOH,Information Technology,368.364441
EUHH,Utilities,353.732727
NFQX,Information Technology,124.556961
ZSWI,Real Estate,-482.840790
RYVH,Energy,-435.865540
RCOF,Consumer Discretionary,479.814545
CKBQ,Financials,253.753906
EZRA,Information Technology,-217.779175
LUYA,Telecommunication Services,190.003540
ODBB,Financials,-465.565277
KOLZ,Information Technology,57.744041
YUHQ,Real Estate,34.788292
JBJD,Health Care,334.503723
UPDN,Energy,-309.758606
BGDU,Financials,13.284646
LCBM,Industrials,479.602814
ACCT,Energy,-196.073853
SYNV,Financials,384.074432
GNBJ,Health Care,254.297745
PVVP,Utilities,347.179108
VMIK,Health Care,18.447157
RWBG,Industrials,334.799255
YAUI,Energy,-493.166016
STBR,Industrials,322.558441
XLNE,Real Estate,-379.250580
ODNG,Consumer Discretionary,-435.449280
AAZQ,Financials,118.856529
RSJV,Real Estate,130.373734
MMFS,Financials,331.817200
AZFF,Real Estate,86.640984
TLXY,Industrials,229.972961
FCRD,Real Estate,-387.185272
CZGL,Industrials,360.238098
KIBO,Health Care,381.042908
VLKS,Telecommunication Services,-99.950714
FHRO,Financials,-100.365364
DPDM,Consumer Staples,-312.481934
SJFR,Real Estate,186.149872
HCVT,Real Estate,-57.861355
MURK,Industrials,-107.767784
SFBZ,Financials,415.960022
DSHJ,Consumer Discretionary,328.735138
PVWK,Real Estate,311.090210
EGYU,Telecommunication Services,-182.710007
QMNU,Health Care,-482.767609
WQKK,Utilities,-131.850311
YIQQ,Consumer Discretionary,300.010345
JBWC,Information Technology,106.276192
HCIV,Information Technology,-370.018311
YOBZ,Utilities,-421.996582
QOYR,Energy,-210.654922
TAAJ,Energy,15.291207
VIUR,Health Care,-287.505493
TZRF,Consumer Discretionary,-64.444870
QTNE,Telecommunication Services,-296.104279
UWIP,Energy,78.752190
LICT,Telecommunication Services,-446.481293
BJZK,Industrials,294.884644
TDBD,Telecommunication Services,26.855953
NUIA,Real Estate,-273.515747
KCVY,Health Care,-393.261993
WNBD,Financials,191.945953
QFFR,Health Care,-373.172791
DWAA,Health Care,314.727661
SKRP,Consumer Discretionary,318.126099
JJUX,Financials,-375.290192
XAWM,Telecommunication Services,9.349101
LHZM,Consumer Discretionary,-423.564941
FEBZ,Information Technology,-411.383453
FAOB,Energy,166.610062
YXFB,Industrials,109.710289
XOPT,Consumer Staples,495.096130
DQSN,Utilities,-87.612991
VYIO,Consumer Discretionary,-400.979797
KBPD,Information Technology,-480.473358
FDEJ,Health Care,136.103180
DLJV,Health Care,-357.445190
BENT,Financials,424.067596
HPNN,Consumer Staples,55.081821
PTNR,Consumer Staples,-171.818024
ISVE,Telecommunication Services,72.626091
RJRI,Consumer Discretionary,-24.801325
QBUQ,Real Estate,415.454407
UVJJ,Industrials,117.707787
JPWW,Consumer Discretionary,-432.176056
DKSZ,Financials,110.123383
QVBW,Utilities,430.710571
DYSD,Industrials,-224.733109
ZOLO,Telecommunication Services,434.484802
UYDC,Real Estate,173.745956
TVRR,Health Care,-58.896481
TYFN,Telecommunication Services,-342.154297
QWCI,Telecommunication Services,-330.938812
KZNS,Real Estate,-44.358746
MKWV,Health Care,223.908142
VIBJ,Utilities,468.313965
TTSB,Financials,-230.548935
ZIKE,Energy,-368.843719
HKVT,Energy,489.001801
KEMF,Information Technology,-184.131042
GSAO,Telecommunication Services,57.434948
HYKH,Energy,289.141541
UCEZ,Information Technology,388.445770
PRSP,Information Technology,380.616241
GPHY,Information Technology,-332.087860
ANPZ,Consumer Staples,363.186584
ABCY,Information Technology,372.429749
LVNC,Information Technology,-339.951996
YTJU,Information Technology,-82.056061
OCZU,Energy,449.888641
VBNK,Real Estate,498.240906
AFTF,Telecommunication Services,79.420731
ZVFW,Information Technology,-414.292816
UJPH,Information Technology,-45.188728
XPIP,Real Estate,-65.343147
WOOF,Financials,-197.899139
AZVG,Energy,143.521255
ZKDM,Real Estate,-130.134094
UWTC,Real Estate,290.785370
DCQQ,Financials,482.634125
HWBO,Financials,-473.064209
ZLZE,Consumer Staples,-223.922668
FNZY,Energy,-109.882538
YUEK,Utilities,-16.931608
GODD,Utilities,-286.985474
FBAM,Utilities,-391.625916
NTKE,Utilities,-309.964050
DEMQ,Energy,461.628784
KMFW,Financials,312.879944
GMPT,Health Care,-127.846611
GUUK,Telecommunication Services,68.890503
POOK,Utilities,-370.093994
EOKO,Energy,-405.873810
KWNY,Consumer Discretionary,248.891052
GPMR,Telecommunication Services,401.384583
SRFC,Financials,452.478851
CJFF,Industrials,-299.816040
PQXD,Energy,-480.854889
GBAW,Utilities,478.296448
ECRB,Consumer Discretionary,-177.634933
RJYQ,Utilities,-351.833374
LGWZ,Consumer Staples,-48.124393
EBCV,Consumer Staples,3.936216
MBKQ,Consumer Staples,282.943054
QSEY,Energy,322.241302
LLVR,Utilities,457.650116
DOTT,Health Care,26.137058
NRWK,Utilities,-24.369244
ZVCY,Telecommunication Services,-85.997192
UDUH,Consumer Discretionary,318.504944
ENQJ,Financials,68.023315
IILW,Industrials,400.655823
VJAM,Financials,137.427933
HIYQ,Financials,-225.711533
VUCP,Information Technology,231.596420
CBIU,Consumer Staples,92.453842
KOOE,Financials,168.737228
QOXS,Utilities,221.907867
UBOF,Industrials,424.485748
OHLR,Energy,334.225494
DRRX,Consumer Staples,292.416901
UMKT,Industrials,-247.988586
RNGJ,Telecommunication Services,-360.863922
HYJL,Consumer Discretionary,-327.547272
PWRB,Telecommunication Services,-466.217163
IVTV,Consumer Staples,-159.601181
SJOZ,Health Care,-376.088959
IGHY,Real Estate,390.970795
UXCC,Utilities,-169.725998
MNAG,Real Estate,437.277252
RRCJ,Health Care,-317.901611
UUFM,Industrials,164.810944
VUVS,Industrials,455.371033
TJAK,Consumer Discretionary,439.994690
LAZP,Energy,357.442291
ASHU,Telecommunication Services,18.248024
HCFG,Industrials,-480.270264
HQOX,Health Care,-351.367584
OBLV,Energy,-325.199371
DIBN,Health Care,-211.151794
ETFO,Utilities,176.149170
QBAY,Financials,477.204803
ZBYE,Utilities,146.886566
NYAW,Real Estate,440.939972
BHOD,Energy,390.288452
BEYD,Industrials,-150.771637
MUGP,Information Technology,344.008362
YDZA,Utilities,226.385452
BKBW,Energy,285.876892
JKBT,Information Technology,451.554413
RJDP,Information Technology,270.276825
YPWD,Industrials,-63.998322
BJYF,Energy,-20.485580
YPYB,Financials,-498.118774
RVOE,Telecommunication Services,-214.817291
QZES,Financials,-344.090271
KPHT,Telecommunication Services,-107.212929
UIZJ,Energy,-354.526764
THWT,Consumer Discretionary,-150.106506
GAKL,Consumer Discretionary,340.845306
JABW,Consumer Discretionary,439.197418
FGGC,Financials,-390.723907
FWGF,Energy,-317.619324
MMEL,Utilities,-441.435028
VJKP,Real Estate,490.725342
UQHU,Energy,-27.682211
XJRE,Telecommunication Services,-218.126801
VHIA,Utilities,316.160034
YUTW,Financials,481.234436
HGIS,Consumer Staples,348.205017
JQOS,Consumer Discretionary,-440.505005
EQKU,Financials,395.446594
FHHC,Telecommunication Services,-271.647034
EBZI,Energy,28.578844
ZFWI,Information Technology,-228.246155
VNQQ,Consumer Staples,-49.956055
AABQ,Financials,-418.363495
LQIN,Consumer Staples,-363.292999
YJBX,Information Technology,425.351166
SWVW,Utilities,364.921692
XWQF,Industrials,-405.150024
TDDH,Consumer Discretionary,-93.619400
EZCZ,Industrials,-79.151314
UFYC,Consumer Staples,198.731522
EHAX,Health Care,308.560760
QUFL,Utilities,-438.230408
TPQC,Consumer Staples,314.023499
UKSW,Industrials,-127.340309
WQMH,Utilities,220.249207
LNYL,Financials,-386.162445
SRZN,Industrials,-473.636993
FFBL,Real Estate,-43.300056
HBEH,Industrials,-5.900296
FEMZ,Telecommunication Services,-365.201630
FUBH,Financials,-164.670914
NWQM,Industrials,78.481674
PDDV,Consumer Staples,-330.314148
RTVH,Energy,52.608540
MCXI,Health Care,55.428112
NIPE,Information Technology,-222.985626
AEJA,Telecommunication Services,18.717367
NLNU,Information Technology,-36.879391
SKEW,Energy,97.265236
DNXY,Financials,-26.736504
TWMK,Information Technology,-125.390488
ZBYG,Utilities,394.354004
UKJT,Health Care,-424.771576
NOZU,Utilities,-94.918610
DURU,Industrials,306.712646
KELX,Consumer Discretionary,367.334991
XRQJ,Utilities,108.739220
UXBS,Energy,-73.929840
PMYJ,Telecommunication Services,-300.347076
SEEB,Industrials,-98.855278
JGCO,Information Technology,94.293922
OPXL,Utilities,-249.460831
IDGM,Consumer Staples,318.775116
SOSY,Real Estate,-475.496521
YBEB,Utilities,172.853821
IZSD,Financials,-15.845180
BSWV,Financials,453.164398
EAFP,Energy,-74.251472
IHGN,Telecommunication Services,-261.468353
BSEV,Consumer Discretionary,406.399719
MCMB,Energy,294.278931
RRFB,Consumer Staples,211.538589
BMRC,Information Technology,51.569721
GYAW,Energy,427.073975
JPYC,Consumer Discretionary,-483.091278
SVWP,Energy,314.025085
VVHH,Industrials,-492.866791
