Symbol,Sector,PE_Ratio
HXMQ,Energy,45.727623
ACFJ,Consumer Staples,57.069248
GHVM,Energy,-329.374207
CCJZ,Industrials,202.430038
LVKF,Information Technology,231.045258
XSPD,Telecommunication Services,-183.584793
XGTB,Information Technology,-401.129883
JVWF,Financials,-155.263504
VTBJ,Consumer Staples,468.480225
LRLZ,Information Technology,-498.221588
AGOL,Telecommunication Services,-448.536224
AMXP,Consumer Discretionary,-177.364853
DCKS,Consumer Discretionary,263.450714
UOPR,Industrials,113.874481
MOXX,Industrials,181.214478
LKOG,Utilities,467.332001
FAJE,Consumer Staples,-32.781212
SNRB,Health Care,316.844452
FGJO,Health Care,417.192352
WJYO,Health Care,134.169098
BDHU,Health Care,-29.702414
ZGHZ,Information Technology,268.838776
TSBR,Consumer Staples,-184.903656
XEGC,Health Care,-157.286545
BBPT,Industrials,215.851288
RKWK,Health Care,305.971008
ZFTB,Consumer Discretionary,77.188393
SNRX,Energy,461.501007
ONKU,Industrials,-429.271027
VPMV,Telecommunication Services,134.760895
HTWA,Financials,-440.292999
YKWV,Industrials,306.035309
DUNU,Health Care,413.411102
BGXF,Information Technology,140.134430
WZZA,Health Care,419.870056
NQEY,Industrials,-431.518707
CMGV,Industrials,-51.127262
APSA,Health Care,-79.423965
LVHU,Consumer Staples,-367.978333
LDQP,Utilities,-376.986542
APCD,Utilities,-368.681488
JWVQ,Consumer Discretionary,381.367981
SVVL,Information Technology,-15.082919
YFRD,Energy,-431.880432
BRTF,Health Care,-332.741882
OUNO,Consumer Staples,-121.111267
SSOR,Consumer Discretionary,-497.055237
GXMN,Utilities,-217.048340
LNIG,Industrials,246.382980
PNVD,Consumer Discretionary,473.204834
MOHB,Energy,-357.172821
XUPV,Consumer Discretionary,-269.744415
YWFC,Industrials,-359.085510
WXVQ,Information Technology,-94.606003
XOUG,Real Estate,-12.119541
JNHT,Telecommunication Services,25.629017
IVFA,Health Care,-290.736420
PPFZ,Information Technology,-207.678238
GCEM,Consumer Staples,-54.985474
CANT,Industrials,65.768822
KDFV,Energy,-68.628899
XTIE,Utilities,-249.191315
DMBE,Information Technology,446.266876
OTIB,Information Technology,-378.636719
JYSU,Consumer Discretionary,-134.122406
DHNY,Utilities,-371.675659
XPBZ,Health Care,417.334747
LMGZ,Utilities,318.565369
GJLY,Utilities,102.293404
INGU,Information Technology,-221.253342
JXGE,Consumer Staples,-1.960326
XVCN,Telecommunication Services,-270.308014
AUPG,Information Technology,-73.791496
QLXW,Consumer Staples,190.354477
XLYT,Energy,-469.862244
VZME,Industrials,-429.697723
GECC,Health Care,193.266647
FJJP,Utilities,312.693512
CSPD,Telecommunication Services,464.066040
VUSZ,Financials,316.415070
NDEX,Energy,406.749481
HSBG,Utilities,-89.716454
DKIF,Health Care,76.886719
ZKXG,Real Estate,337.664551
RISG,Utilities,-103.823051
YPAB,Health Care,-460.664215
WTGF,Industrials,240.804108
UQIQ,Information Technology,73.583084
YLXY,Telecommunication Services,5.100894
MLFA,Consumer Discretionary,-175.876862
CWNB,Telecommunication Services,461.134888
JEGC,Financials,207.713943
XHAQ,Consumer Discretionary,167.602859
XSHG,Health Care,-423.100739
QIUM,Information Technology,-151.602005
GYAY,Health Care,404.006531
QVJL,Health Care,-126.754906
DPOL,Consumer Staples,-2.488479
KUAB,Utilities,-165.334549
WDSM,Utilities,127.816612
QTZJ,Energy,-253.389328
NWOK,Real Estate,116.598862
LXJE,Financials,195.867981
XPTU,Energy,-54.906094
KDOO,Energy,97.744621
DNQE,Financials,144.396988
FGTE,Consumer Discretionary,-343.143829
THPC,Consumer Staples,-498.443207
GWAL,Consumer Discretionary,345.465576
HLBY,Consumer Discretionary,-339.254211
KKFK,Utilities,150.510178
KRWP,Financials,185.002441
YYLV,Consumer Discretionary,-327.603302
JYJQ,Telecommunication Services,93.948151
KQDE,Real Estate,-35.721031
WNTU,Telecommunication Services,-175.564499
CBBD,Health Care,-312.614929
XAEG,Information Technology,-241.662582
VDOH,Consumer Discretionary,-284.936859
BCRE,Consumer Discretionary,-275.516357
UAXD,Consumer Staples,142.364059
IMNM,Real Estate,-455.987640
RBJJ,Financials,361.724274
XCFU,Industrials,94.651176
FCOH,Real Estate,137.120453
HXMU,Telecommunication Services,353.919617
XSRP,Information Technology,139.056152
HHOK,Telecommunication Services,220.168427
YINF,Utilities,-220.560196
OHUS,Information Technology,188.861115
ZLVG,Consumer Discretionary,362.311737
JWUQ,Energy,-76.673882
XCEF,Telecommunication Services,456.765503
MSIB,Health Care,359.621002
EECE,Energy,449.276367
QVLS,Consumer Staples,262.179443
HGAH,Real Estate,353.224854
HAPA,Utilities,167.414322
RJDK,Consumer Discretionary,-193.141693
XEMH,Consumer Discretionary,55.103367
OMQF,Health Care,-254.833160
ZDGU,Industrials,291.862457
OTCL,Financials,-293.505676
WCVG,Real Estate,67.270119
ECXN,Health Care,-215.891296
CKHV,Health Care,-81.992981
ZKSZ,Consumer Staples,358.372345
RMDY,Consumer Discretionary,-353.910400
FIOB,Industrials,-397.106598
WIRB,Consumer Staples,-297.239685
RNVP,Real Estate,-367.152191
GSFX,Financials,-110.661125
LIPC,Energy,-368.592682
LTOJ,Consumer Staples,72.442734
ZSTX,Industrials,245.661880
RMUV,Consumer Discretionary,173.565536
FCAV,Financials,-371.869202
ZJTA,Energy,-446.848450
HJZQ,Consumer Staples,288.124237
FCBR,Energy,287.073120
DUMV,Utilities,-255.862213
ZNMV,Real Estate,98.109314
GPQB,Financials,-163.168457
USGE,Information Technology,-336.039581
WWBQ,Information Technology,44.903988
LLGC,Telecommunication Services,385.284332
UASM,Consumer Staples,-482.829987
ICQW,Telecommunication Services,343.726898
TISO,Energy,-400.733093
DJUB,Energy,-266.838501
VFHQ,Financials,-231.550339
ZCOG,Telecommunication Services,276.803253
GMAE,Financials,166.494247
JYJK,Information Technology,-146.643143
PAGD,Financials,-67.177559
ZWRF,Real Estate,441.343079
ZNCD,Health Care,-16.738518
FAUP,Real Estate,-33.975891
YFDM,Industrials,-489.965729
CELG,Information Technology,315.827179
SYXI,Energy,339.423157
NLVS,Utilities,-146.520554
SLNO,Utilities,471.575256
CACX,Consumer Discretionary,57.142429
RDQB,Consumer Staples,394.911743
ZUZR,Telecommunication Services,273.367188
RKAG,Telecommunication Services,93.072754
TPKK,Telecommunication Services,-156.582108
PCVI,Energy,314.973969
UWNC,Industrials,415.012207
POUK,Financials,-308.931213
LEZA,Energy,-87.845634
OKHV,Consumer Discretionary,442.785889
TWQR,Information Technology,-212.358200
PLLQ,Consumer Staples,280.029694
FNMQ,Industrials,120.038727
XZQC,Consumer Staples,227.929810
UFKT,Financials,139.713943
HANY,Consumer Discretionary,-276.653687
HSGV,Consumer Staples,-275.673370
KNQH,Financials,256.394226
IKFH,Financials,-421.794556
AKFS,Consumer Discretionary,-473.494751
BQLN,Information Technology,141.667770
AMOQ,Industrials,-26.573931
VMVA,Real Estate,349.721344
NTKC,Industrials,454.650848
RHSJ,Consumer Staples,18.346355
RJPX,Consumer Discretionary,-477.269928
RQAG,Real Estate,160.021912
QRUX,Telecommunication Services,444.626099
VLJF,Financials,-309.439880
ZNMK,Energy,116.689537
GNBC,Consumer Staples,462.630127
REGW,Information Technology,306.330872
XOGE,Consumer Staples,-327.085297
NAEO,Consumer Discretionary,-164.446213
OVWM,Financials,-270.886078
DJIE,Industrials,81.081909
VXJB,Real Estate,-292.825836
TAFC,Telecommunication Services,-480.559814
YSSQ,Consumer Staples,-241.536026
WDKF,Consumer Discretionary,-181.602066
ANYA,Energy,-62.610920
ODXT,Utilities,29.456282
QCAE,Consumer Staples,474.732666
RUIQ,Real Estate,-425.020447
YWEO,Telecommunication Services,176.796295
KIAF,Telecommunication Services,218.967987
XYDX,Telecommunication Services,138.034729
SSYB,Information Technology,273.872559
GMLT,Telecommunication Services,4.143895
KDNQ,Health Care,-328.333313
IJYV,Energy,-112.407425
SLHW,Energy,-363.099915
CJOY,Financials,-399.821960
GQYT,Health Care,-82.197182
BXOE,Telecommunication Services,-417.221985
TMHV,Financials,432.050507
TECW,Real Estate,280.404907
AOVJ,Utilities,41.610584
QMYH,Information Technology,176.256058
VHQD,Telecommunication Services,-167.478470
GMPL,Utilities,-279.873566
AGSX,Information Technology,441.030701
TMJJ,Consumer Discretionary,226.693436
GWEQ,Consumer Staples,-354.544220
TNVE,Health Care,134.614731
YGOV,Consumer Staples,-425.321167
YAFU,Energy,-275.124237
BUYY,Information Technology,225.814362
PHKA,Information Technology,23.421736
BKRP,Telecommunication Services,-46.751732
GKLD,Information Technology,-402.544830
CQPO,Consumer Discretionary,385.261780
YYCL,Industrials,-462.493988
XTED,Health Care,191.998413
ZEPC,Telecommunication Services,364.357727
YGYD,Health Care,78.265724
AQKU,Health Care,-448.437256
JTVL,Financials,-229.143433
NDDA,Consumer Discretionary,56.371807
DIKV,Consumer Staples,223.611526
IIEG,Financials,-277.263458
RGTV,Consumer Staples,-132.675400
LUQO,Consumer Staples,51.802177
GWXR,Information Technology,-113.490860
OTHL,Telecommunication Services,-224.390823
QWXS,Energy,279.489044
TLJS,Telecommunication Services,-24.270149
ZUFE,Industrials,-215.501572
GTBP,Industrials,437.643799
AYEB,Real Estate,190.885406
AKIF,Consumer Staples,-60.803307
EWDI,Consumer Discretionary,370.647888
AOGL,Utilities,206.253098
XRFH,Financials,26.571764
LEEK,Utilities,187.835510
OSFB,Consumer Discretionary,-57.340160
IVLU,Financials,-224.855713
CPBA,Utilities,391.661621
EHJK,Real Estate,-0.206824
MMQK,Consumer Discretionary,469.395020
LAPL,Health Care,330.494812
FCNL,Consumer Staples,492.674774
ATKD,Information Technology,75.163582
IABY,Telecommunication Services,366.035431
RZKW,Real Estate,-498.619934
XOJN,Energy,446.537231
DYDL,Energy,-94.358406
BATK,Energy,-451.890533
XZMX,Financials,148.086670
WUUK,Real Estate,-8.581256
YZDB,Financials,142.850128
HTNB,Telecommunication Services,-68.995697
LKUC,Energy,37.157078
REBK,Energy,379.545441
TFTK,Health Care,450.103790
QWLP,Telecommunication Services,-471.792572
MBIW,Information Technology,365.499359
OILU,Real Estate,-95.574478
AYHW,Utilities,152.990814
YVQI,Financials,-13.129032
MOLV,Consumer Staples,-471.187958
TTRN,Consumer Staples,135.219421
HQEI,Information Technology,24.788691
TKIT,Information Technology,-265.259277
HVGT,Energy,68.703606
AQKD,Consumer Discretionary,-352.437592
QNMD,Industrials,19.181280
FYMT,Information Technology,165.843750
RROZ,Utilities,43.933254
HBFJ,Consumer Staples,-273.592499
FEUV,Real Estate,193.258743
MLCN,Industrials,25.949003
TGGG,Telecommunication Services,425.170044
XIVU,Financials,-299.453827
ABAV,Energy,-277.517365
YJDZ,Consumer Discretionary,-102.047974
DEXG,Consumer Staples,-381.113586
AIFD,Telecommunication Services,-469.197723
WYJS,Consumer Discretionary,411.859711
KPKR,Telecommunication Services,256.019806
OUEL,Financials,256.869507
PRZO,Energy,-0.406415
FGPL,Financials,-105.585251
QZWZ,Utilities,-207.715347
IFIZ,Industrials,-318.638428
ETDF,Energy,128.704453
TIZC,Utilities,-393.185028
ZFPW,Consumer Staples,293.370850
CCIN,Consumer Staples,45.294472
GWHB,Consumer Staples,94.077881
PNDK,Consumer Staples,76.905273
BGSY,Telecommunication Services,-400.620514
SNXS,Utilities,-315.950012
IIAS,Information Technology,269.350220
ZEUX,Industrials,439.480469
KGMR,Real Estate,354.300385
YDED,Telecommunication Services,-309.792694
ADDJ,Consumer Discretionary,-186.310806
ZMNP,Consumer Staples,290.551636
ZWQV,Energy,-392.152985
UNOK,Utilities,195.916534
XATZ,Energy,-133.655136
BSVL,Information Technology,228.665756
MEFS,Consumer Discretionary,353.826996
YVYN,Utilities,236.321793
HOLS,Real Estate,189.985046
PYKK,Utilities,378.276245
NXLW,Consumer Discretionary,59.877316
AVND,Information Technology,-416.914978
BZSG,Telecommunication Services,227.808563
RQNL,Real Estate,-119.742760
ULBI,Consumer Discretionary,-394.765137
JXGV,Consumer Staples,12.508774
RBXN,Real Estate,338.540039
GZZO,Telecommunication Services,-88.331123
TQBH,Industrials,-463.857910
BOUZ,Real Estate,56.822231
ZWZL,Consumer Staples,-443.500000
AJDC,Energy,249.213470
CJJU,Information Technology,466.429230
DMHY,Real Estate,139.480576
CILA,Financials,449.915253
EWGR,Information Technology,-53.468216
NCQR,Health Care,-54.659168
SZSJ,Information Technology,-342.015289
URQG,Consumer Staples,57.918880
TXUC,Industrials,-208.079895
INHK,Telecommunication Services,172.633835
SUSC,Real Estate,-338.643799
CWVJ,Energy,488.984100
NLNZ,Consumer Staples,-404.473816
GTHP,Consumer Discretionary,480.097900
IWQT,Consumer Staples,168.725571
NPEC,Financials,-26.770683
IKCP,Utilities,261.476685
ETYT,Industrials,-95.827110
NWIF,Telecommunication Services,71.080261
UGMF,Health Care,-307.929840
PZCB,Utilities,227.289719
INCC,Industrials,-76.704369
FLLC,Telecommunication Services,-6.383862
TEXB,Energy,-87.864128
HVUQ,Financials,82.291969
MTWZ,Energy,80.335426
PTDD,Industrials,38.718681
RLOW,Financials,-261.382416
ZBME,Industrials,477.268921
VPUF,Information Technology,11.732230
PQQP,Industrials,139.573196
EPSD,Consumer Discretionary,-366.699829
BYMS,Consumer Discretionary,-473.412231
WWLU,Telecommunication Services,-304.313019
QJJO,Telecommunication Services,-188.842255
WVOS,Consumer Staples,-114.437607
HZRZ,Utilities,28.860592
WPMC,Financials,481.684753
KLPA,Telecommunication Services,309.158020
PGAS,Consumer Discretionary,-157.041229
NQEV,Real Estate,-214.645584
NEOU,Utilities,-395.555420
FLDC,Consumer Discretionary,-91.975677
WQIZ,Health Care,-109.704796
GKAW,Real Estate,59.435070
YZKE,Industrials,-374.177795
KWFS,Telecommunication Services,-359.480652
FXCJ,Real Estate,97.700462
CTBG,Utilities,-130.058838
VGOB,Information Technology,-497.177582
JFMZ,Consumer Staples,97.238533
RIBV,Real Estate,308.768921
KMEK,Industrials,-312.051422
BOFG,Utilities,-445.159485
SMQX,Information Technology,-405.617279
YMPB,Industrials,-27.684835
DGGJ,Industrials,489.268494
RSPQ,Industrials,241.455795
WLZF,Energy,-408.675690
QZDQ,Consumer Discretionary,-134.483658
LVGT,Energy,-452.972076
VBNE,Financials,-50.805046
QCAS,Information Technology,65.878876
RLSI,Health Care,-347.607025
GPER,Information Technology,-365.830261
MHJS,Energy,176.351974
GBGL,Industrials,281.098175
PPXJ,Health Care,-323.902802
SVRS,Industrials,-337.917603
FENZ,Industrials,-330.647644
MVZW,Energy,331.611237
YJOY,Telecommunication Services,-97.625137
ZWGQ,Telecommunication Services,-80.714806
VIZL,Utilities,133.649307
WNJT,Consumer Discretionary,132.101807
OHGY,Energy,339.434479
DCIU,Energy,-481.108765
TJGP,Energy,112.720512
KPPA,Information Technology,-276.660065
NKIF,Industrials,397.397461
YTMP,Financials,69.392807
NACO,Real Estate,399.631012
PHXP,Real Estate,-494.782257
HODK,Consumer Staples,-260.987030
NTHB,Consumer Staples,280.266296
EUMU,Information Technology,304.556854
JWOW,Financials,159.370987
ZWCQ,Health Care,288.082184
KTCJ,Information Technology,-421.835052
CRSE,Health Care,309.080261
LWXM,Information Technology,-50.735161
FUIX,Consumer Discretionary,-284.968506
IZFU,Real Estate,476.610931
GRJV,Utilities,234.189819
LZHC,Financials,320.589813
JYKU,Information Technology,-425.337524
YXTW,Consumer Staples,-70.512161
SNOZ,Real Estate,-112.280281
AYFT,Telecommunication Services,-64.056244
JFOG,Consumer Discretionary,26.287180
COVZ,Consumer Staples,-467.863251
TNAL,Consumer Staples,-79.152687
QRDL,Telecommunication Services,-483.662170
FEBV,Energy,312.321625
CIGI,Consumer Staples,338.394867
QXYM,Industrials,178.014282
ZCGO,Energy,453.341278
TPGG,Industrials,414.351288
ASRG,Real Estate,496.244019
NUVO,Real Estate,-361.478638
UYUV,Financials,489.433746
PNOK,Health Care,105.692772
MAZS,Real Estate,160.953949
ZAYI,Real Estate,490.565491
PRMR,Information Technology,16.685934
GDKZ,Industrials,-65.068970
XOFJ,Real Estate,191.474014
WCZO,Information Technology,295.700897
BWAL,Real Estate,-329.250336
LMZF,Telecommunication Services,-345.609100
JVSD,Financials,-357.159973
HEXJ,Consumer Staples,184.717056
VFTF,Real Estate,-401.685883
SGEP,Financials,405.848511
YRRC,Telecommunication Services,-65.773827
IGNU,Information Technology,-170.852600
JUEL,Telecommunication Services,111.957581
UGGI,Telecommunication Services,-151.728836
IJOP,Energy,131.483749
CXOP,Industrials,-476.752228
OCMH,Energy,176.436813
TUWX,Consumer Discretionary,52.598011
FTWZ,Real Estate,-13.864223
YDPP,Industrials,431.466949
HLYJ,Industrials,-23.901180
XEUE,Consumer Staples,-295.210144
FXYG,Financials,72.895935
XQVE,Industrials,3.454146
PEEH,Industrials,-221.534500
HNRR,Health Care,-202.725723
QCRN,Utilities,-47.965881
ONPX,Consumer Discretionary,103.577255
JWSC,Health Care,-450.738495
GGPM,Financials,380.504456
DQEY,Energy,448.405304
NRSR,Utilities,292.404938
MULA,Industrials,262.716827
CWXH,Consumer Discretionary,-400.401550
SEHP,Telecommunication Services,-3.589923
OYBD,Industrials,92.330177
IDTH,Industrials,98.060883
REMD,Real Estate,454.708466
DQRF,Real Estate,-386.409943
QJPA,Financials,-385.860626
ZHLT,Real Estate,285.286591
JOBJ,Consumer Discretionary,374.042542
QAPG,Consumer Discretionary,320.834412
NJIH,Telecommunication Services,-213.566818
GXAD,Industrials,-480.816071
DFXS,Telecommunication Services,-247.927582
HIBL,Real Estate,-322.738495
PKVB,Energy,-478.925598
JOLV,Real Estate,-291.977661
MBFE,Telecommunication Services,-186.793365
OJAH,Industrials,395.903748
MKER,Financials,-36.319958
UMHI,Financials,421.005981
MESY,Real Estate,94.976166
LJOD,Industrials,-140.017853
XQCF,Industrials,-36.039276
RJAJ,Information Technology,-294.041901
EHRO,Health Care,132.718369
CIXD,Information Technology,-341.674896
SYVB,Health Care,418.279053
CQFC,Financials,128.132568
OSPQ,Financials,483.168671
JHLT,Utilities,109.375046
FCSA,Telecommunication Services,145.141144
VFCH,Consumer Staples,-392.231323
QIGD,Information Technology,-392.382050
SMVM,Consumer Discretionary,-348.524811
OMWV,Industrials,170.633621
WSUL,Consumer Discretionary,-121.197823
YZVZ,Telecommunication Services,-54.319653
PLXL,Telecommunication Services,415.436951
RZKZ,Energy,236.670731
QXHC,Health Care,101.797905
ETEK,Industrials,495.848938
TXUM,Health Care,-262.330444
YOVE,Financials,380.073029
HVTI,Financials,144.703659
UZAK,Health Care,260.743500
ATGQ,Health Care,-141.826752
VFHB,Telecommunication Services,-34.965393
GUVY,Financials,-497.498779
PKRF,Information Technology,40.531998
JOSV,Industrials,101.023102
ALIP,Real Estate,-187.443558
XUMT,Information Technology,-217.063263
SQCY,Energy,-121.860741
JIPP,Real Estate,-181.058258
PLEA,Real Estate,-254.282089
JEUN,Utilities,493.347504
LSSB,Utilities,-140.669113
TSSJ,Consumer Discretionary,-143.295792
LHLE,Telecommunication Services,-60.571095
MRCS,Health Care,441.418213
MMCE,Real Estate,-394.250305
TEPI,Industrials,-384.505432
DHGE,Utilities,104.806877
QSBR,Financials,-14.748314
WYEF,Information Technology,14.303812
AETW,Financials,-483.863220
TNWG,Information Technology,-160.384201
YIQI,Health Care,-179.296707
OTPV,Consumer Staples,-376.771210
ZNYB,Financials,254.354477
QDYQ,Industrials,416.374207
JTKU,Real Estate,275.536743
SSXU,Consumer Discretionary,-388.149384
PFZZ,Consumer Staples,-82.968536
ETJR,Information Technology,292.671936
